country,genre,survey_score,kf_score,survey_source,youtube_views,youtube_matched_videos,youtube_error,youtube_source,trends_interest,trends_source,kf_count,kf_source,export_usd,customs_source,survey_norm,youtube_norm,trends_norm,L2_norm,wa,wb,wg,L3_norm,L1_norm,dsi,genre_weight,weighted_dsi
TR,kbeauty,46,42,sample_baseline,0,0,search_http_429,youtube_api,4.0,trends_api,40,kf_api,0.0,customs_api,27.027027027027028,0.0,6.666666666666667,35.483870967741936,0.4,0.35,0.25,12.477477477477478,50.0,38.140656785818074,0.2165,8.257452194129613
TR,kfashion,33,42,sample_baseline,0,0,search_http_429,youtube_api,3.0,trends_api,40,kf_api,0.0,customs_api,25.925925925925924,50.0,0.0,35.483870967741936,0.4,0.35,0.25,27.87037037037037,50.0,41.21923536439665,0.1401,5.774814874551971
TR,ktourism,32,42,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,40,kf_api,7000.0,sample_kto,18.181818181818183,50.0,20.0,35.483870967741936,0.4,0.35,0.25,29.772727272727273,0.6779661016949152,16.93868979571549,0.056,0.9485666285600675
ZA,kpop,52,34,sample_baseline,104531067,67,,youtube_api,8.0,trends_api,30,kf_api,,,0.0,38.92091887669052,7.5,0.0,0.4,0.35,0.25,15.497321606841682,,6.198928642736673,0.1228,0.7612284373280636
ZA,kvideo,36,34,sample_baseline,0,0,search_http_429,youtube_api,3.0,trends_api,30,kf_api,,,0.0,0.0,8.333333333333332,3.225806451612903,0.4,0.35,0.25,2.083333333333333,,2.768817204301075,0.1287,0.3563467741935484
ZA,kgame,50,34,sample_baseline,362895,1,,youtube_api,7.0,trends_api,30,kf_api,,,0.0,12.102050807303616,5.172413793103448,3.225806451612903,0.4,0.35,0.25,5.528821230832127,,4.147012363300592,0.1067,0.44248621916417324
ZA,kwebtoon,42,34,sample_baseline,0,0,search_http_429,youtube_api,4.0,trends_api,30,kf_api,,,0.0,0.0,8.695652173913043,3.225806451612903,0.4,0.35,0.25,2.1739130434782608,,2.805049088359046,0.0615,0.17251051893408134
ZA,kfood,30,34,sample_baseline,1421759,4,,youtube_api,2.0,trends_api,30,kf_api,0.0,customs_api,0.0,50.975438007734375,5.263157894736842,3.225806451612903,0.4,0.35,0.25,19.157192776391238,50.0,29.79918049076212,0.1677,4.997322568300807
ZA,kbeauty,36,34,sample_baseline,0,0,search_http_429,youtube_api,21.0,trends_api,30,kf_api,0.0,customs_api,0.0,0.0,63.33333333333333,3.225806451612903,0.4,0.35,0.25,15.833333333333332,50.0,29.13440860215054,0.2165,6.307599462365592
ZA,kfashion,26,34,sample_baseline,0,0,search_http_429,youtube_api,6.0,trends_api,30,kf_api,0.0,customs_api,0.0,50.0,12.5,3.225806451612903,0.4,0.35,0.25,20.625,50.0,30.092741935483872,0.1401,4.21599314516129
ZA,ktourism,28,34,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,30,kf_api,5000.0,sample_kto,0.0,50.0,20.0,3.225806451612903,0.4,0.35,0.25,22.5,0.0,5.467741935483871,0.056,0.3061935483870968
