country,genre,survey_score,kf_score,survey_source,youtube_views,youtube_matched_videos,youtube_error,youtube_source,trends_interest,trends_source,kf_count,kf_source,export_usd,customs_source,survey_norm,youtube_norm,trends_norm,L2_norm,wa,wb,wg,L3_norm,L1_norm,dsi,genre_weight,weighted_dsi
TR,kbeauty,46,42,sample_baseline,0,0,search_http_429,youtube_api,6.0,trends_api,40,kf_api,0.0,customs_api,27.027027027027028,0.0,8.108108108108109,35.483870967741936,0.4,0.35,0.25,12.837837837837839,50.0,38.21272885789014,0.2165,8.273055797733216
TR,kfashion,33,42,sample_baseline,0,0,search_http_429,youtube_api,3.0,trends_api,40,kf_api,0.0,customs_api,25.925925925925924,0.0,8.695652173913043,35.483870967741936,0.4,0.35,0.25,12.544283413848632,50.0,38.1540179730923,0.1401,5.345377918030231
TR,ktourism,32,42,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,40,kf_api,7000.0,sample_kto,18.181818181818183,0.0,0.0,35.483870967741936,0.4,0.35,0.25,7.272727272727273,0.6779661016949152,12.438689795715492,0.056,0.6965666285600676
ZA,kpop,52,34,sample_baseline,48959349,17,,youtube_api,8.0,trends_api,30,kf_api,,,0.0,46.17627576838566,7.5,3.225806451612903,0.4,0.35,0.25,18.036696518934978,,9.150162478541732,0.1228,1.1236399523649248
ZA,kvideo,36,34,sample_baseline,0,0,search_http_429,youtube_api,4.0,trends_api,30,kf_api,,,0.0,0.0,12.5,3.225806451612903,0.4,0.35,0.25,3.125,,3.185483870967742,0.1287,0.4099717741935484
ZA,kgame,50,34,sample_baseline,362643,1,,youtube_api,1.0,trends_api,30,kf_api,,,0.0,2.469351767157798,25.0,3.225806451612903,0.4,0.35,0.25,7.1142731185052295,,4.781193118369834,0.1067,0.5101533057300613
ZA,kwebtoon,42,34,sample_baseline,0,0,search_http_429,youtube_api,4.0,trends_api,30,kf_api,,,0.0,0.0,8.333333333333332,3.225806451612903,0.4,0.35,0.25,2.083333333333333,,2.768817204301075,0.0615,0.1702822580645161
ZA,kfood,30,34,sample_baseline,0,0,search_http_429,youtube_api,3.0,trends_api,30,kf_api,0.0,customs_api,0.0,0.0,6.896551724137931,3.225806451612903,0.4,0.35,0.25,1.7241379310344827,50.0,26.31256952169077,0.1677,4.412617908787541
ZA,kbeauty,36,34,sample_baseline,0,0,search_http_429,youtube_api,28.0,trends_api,30,kf_api,0.0,customs_api,0.0,0.0,67.56756756756756,3.225806451612903,0.4,0.35,0.25,16.89189189189189,50.0,29.34612031386225,0.2165,6.353435047951177
ZA,kfashion,26,34,sample_baseline,0,0,search_http_429,youtube_api,6.0,trends_api,30,kf_api,0.0,customs_api_partial,0.0,0.0,21.73913043478261,3.225806451612903,0.4,0.35,0.25,5.434782608695652,50.0,27.054698457223,0.1401,3.7903632538569423
ZA,ktourism,28,34,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,30,kf_api,5000.0,sample_kto,0.0,0.0,0.0,3.225806451612903,0.4,0.35,0.25,0.0,0.0,0.9677419354838709,0.056,0.05419354838709677
